Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
19,GTD,Raffaele Giammaria,182,01:49.2,59:30.1,Green,Track,25.919,50.96,32.311
16,GTD,Dennis Olsen,183,01:50.4,59:31.3,Green,Track,26.181,51.453,32.756
023,GTD,Andrea Bertolini,183,01:50.1,59:41.8,Green,Track,25.864,51.35,32.871
96,GTD,Michael Dinan,158,01:49.4,59:45.6,Green,Track,25.975,51.012,32.403
27,GTD,Marco Sorensen,186,01:47.2,59:46.0,Green,Track,25.613,50.108,31.466
32,GTD,Maximilian Goetz,186,01:47.3,59:49.2,Green,Track,25.565,50.177,31.512
92,GTD,David Brule,179,01:53.6,59:51.4,Green,Track,26.992,53.438,33.202
44,GTD,John Potter,185,01:48.7,59:52.5,Green,Track,26.108,50.591,31.998
42,GTD,Alessio Deledda,156,01:51.1,59:59.2,Green,Track,26.286,51.884,32.917
1,GTD,Bryan Sellers,185,01:51.0,59:59.4,Green,Track,26.135,52.578,32.297
91,GTD,Alan Metni,183,01:52.1,00:01.7,Green,Track,26.543,52.55,33.052
80,GTD,Harry Tincknell,178,01:51.2,00:01.7,Green,Track,26.517,51.671,33.03
77,GTD,Kevin Estre,182,01:51.2,00:01.8,Green,Track,26.7,51.508,32.997
75,GTD,Luca Stolz,186,01:47.6,00:01.9,Green,Track,25.612,50.389,31.622
78,GTD,Marco Mapelli,185,01:48.1,00:22.4,Green,Track,25.54,50.679,31.896
70,GTD,Marvin Kirchhofer,186,01:47.7,00:28.6,Green,Track,25.701,50.251,31.763
57,GTD,Russell Ward,186,01:47.6,00:40.3,Green,Track,25.649,50.137,31.827
12,GTD,Parker Thompson,186,01:47.9,00:41.7,Green,Track,25.77,50.362,31.755
93,GTD,Danny Formal,186,01:48.3,00:46.9,Green,Track,25.731,50.806,31.8
66,GTD,Katherine Legge,186,01:48.6,01:02.0,Green,Track,25.903,50.57,32.084
21,GTD,Simon Mann,184,01:51.8,01:13.2,Green,Track,26.156,52.681,32.942
19,GTD,Raffaele Giammaria,183,01:48.6,01:18.6,Green,Track,25.6,50.681,32.299
83,GTD,Sarah Bovy,168,29:46.7,01:20.8,Green,Track,53.231,55.734,34.181
16,GTD,Dennis Olsen,184,01:50.0,01:21.3,Green,Track,25.948,51.392,32.646
023,GTD,Andrea Bertolini,184,01:49.5,01:31.3,Green,Track,25.731,51.262,32.511
27,GTD,Marco Sorensen,187,01:47.8,01:33.7,Green,Track,25.918,50.492,31.358
96,GTD,Michael Dinan,159,01:50.0,01:35.7,Green,Track,25.901,51.176,32.962
32,GTD,Maximilian Goetz,187,01:47.9,01:37.0,Green,Track,25.887,50.25,31.714
44,GTD,John Potter,186,01:51.5,01:43.9,Green,Track,26.539,52.225,32.723
92,GTD,David Brule,180,01:54.4,01:45.8,Green,Track,26.909,53.695,33.796
42,GTD,Alessio Deledda,157,01:50.0,01:49.2,Green,Track,26.396,51.058,32.509
1,GTD,Bryan Sellers,186,01:50.0,01:49.3,Green,Track,26.458,51.233,32.262
75,GTD,Luca Stolz,187,01:49.6,01:51.4,Green,Track,27.033,50.739,31.783
77,GTD,Kevin Estre,183,01:50.6,01:52.4,Green,Track,26.349,51.793,32.466
80,GTD,Harry Tincknell,179,01:51.4,01:53.2,Green,Track,26.245,52.241,32.928
91,GTD,Alan Metni,184,01:52.2,01:53.9,Green,Track,27.239,52.196,32.8
78,GTD,Marco Mapelli,186,01:49.0,02:11.4,Green,Track,25.727,50.915,32.369
70,GTD,Marvin Kirchhofer,187,01:47.7,02:16.3,Green,Track,25.56,50.285,31.831
57,GTD,Russell Ward,187,01:48.5,02:28.8,Green,Track,25.865,50.624,32.02
12,GTD,Parker Thompson,187,01:47.8,02:29.5,Green,Track,25.764,50.353,31.634
93,GTD,Danny Formal,187,01:47.3,02:34.3,Green,Track,25.593,50.141,31.601
66,GTD,Katherine Legge,187,01:48.4,02:50.4,Green,Track,25.87,50.476,32.077
21,GTD,Simon Mann,185,01:50.2,03:03.5,Green,Track,25.769,51.577,32.887
19,GTD,Raffaele Giammaria,184,01:48.9,03:07.5,Green,Track,25.663,50.8,32.429
16,GTD,Dennis Olsen,185,01:49.7,03:11.0,Green,Track,25.772,51.211,32.721
83,GTD,Sarah Bovy,169,01:51.8,03:12.6,Green,Track,26.582,52.189,33.044
27,GTD,Marco Sorensen,188,01:47.3,03:21.1,Green,Track,25.667,49.97,31.711
023,GTD,Andrea Bertolini,185,01:50.0,03:21.3,Green,Track,26.005,51.331,32.705
96,GTD,Michael Dinan,160,01:49.3,03:24.9,Green,Track,25.816,51.027,32.408
32,GTD,Maximilian Goetz,188,01:48.0,03:25.0,Green,Track,25.736,50.272,31.995
44,GTD,John Potter,187,01:50.0,03:34.0,Green,Track,26.789,51.049,32.193
1,GTD,Bryan Sellers,187,01:49.5,03:38.8,Green,Track,26.085,50.857,32.518
92,GTD,David Brule,181,01:53.2,03:39.0,Green,Track,27.162,53.04,32.999
75,GTD,Luca Stolz,188,01:48.0,03:39.4,Green,Track,25.724,50.407,31.845
42,GTD,Alessio Deledda,158,01:51.4,03:40.6,Green,Track,27.145,51.252,33.034
77,GTD,Kevin Estre,184,01:48.9,03:41.3,Green,Track,25.629,51.011,32.258
80,GTD,Harry Tincknell,180,01:51.6,03:44.8,Green,Track,26.106,52.634,32.885
91,GTD,Alan Metni,185,01:51.8,03:45.7,Green,Track,26.712,52.001,33.134
78,GTD,Marco Mapelli,187,02:01.4,04:12.9,Green,Pit,25.723,50.563,45.132
57,GTD,Russell Ward,188,01:48.0,04:16.8,Green,Track,25.52,50.347,32.173
12,GTD,Parker Thompson,188,01:48.7,04:18.2,Green,Track,25.9,50.919,31.929
70,GTD,Marvin Kirchhofer,188,02:02.0,04:18.4,Green,Pit,25.874,50.726,45.447
66,GTD,Katherine Legge,188,01:48.7,04:39.1,Green,Track,26.257,50.456,31.972
21,GTD,Simon Mann,186,01:50.3,04:53.8,Green,Track,25.694,51.84,32.785
19,GTD,Raffaele Giammaria,185,01:48.9,04:56.4,Green,Track,25.583,50.871,32.408
16,GTD,Dennis Olsen,186,01:49.3,05:00.3,Green,Track,25.509,51.184,32.604
83,GTD,Sarah Bovy,170,01:50.4,05:02.9,Green,Track,25.952,51.695,32.712
27,GTD,Marco Sorensen,189,01:47.5,05:08.6,Green,Track,25.7,50.287,31.504
023,GTD,Andrea Bertolini,186,01:49.8,05:11.1,Green,Track,26.201,51.29,32.301
32,GTD,Maximilian Goetz,189,01:48.1,05:13.1,Green,Track,26.206,50.247,31.615
96,GTD,Michael Dinan,161,01:50.3,05:15.2,Green,Track,26.537,51.586,32.19
93,GTD,Danny Formal,188,02:47.3,05:21.6,Green,Pit,25.527,50.256,91.546
44,GTD,John Potter,188,01:48.9,05:22.9,Green,Track,26.202,50.59,32.128
1,GTD,Bryan Sellers,188,01:49.3,05:28.1,Green,Track,25.693,50.923,32.677
42,GTD,Alessio Deledda,159,01:50.8,05:31.5,Green,Track,26.433,51.546,32.847
77,GTD,Kevin Estre,185,01:50.9,05:32.3,Green,Track,25.799,52.243,32.901
92,GTD,David Brule,182,01:56.3,05:35.3,Green,Track,26.648,52.917,36.716
80,GTD,Harry Tincknell,181,01:50.9,05:35.6,Green,Track,25.999,51.889,32.974
91,GTD,Alan Metni,186,01:54.1,05:39.8,Green,Track,26.823,51.832,35.445
75,GTD,Luca Stolz,189,02:00.6,05:40.0,Green,Pit,25.834,50.083,44.679
57,GTD,Russell Ward,189,01:48.0,06:04.8,Green,Track,25.602,50.475,31.902
12,GTD,Parker Thompson,189,01:48.3,06:06.5,Green,Track,25.652,50.739,31.888
66,GTD,Katherine Legge,189,02:01.7,06:40.8,Green,Pit,25.826,50.378,45.525
21,GTD,Simon Mann,187,01:50.7,06:44.5,Green,Track,25.892,51.9,32.916
19,GTD,Raffaele Giammaria,186,01:48.7,06:45.1,Green,Track,25.561,50.841,32.341
16,GTD,Dennis Olsen,187,01:49.4,06:49.6,Green,Track,25.632,51.135,32.588
83,GTD,Sarah Bovy,171,01:49.9,06:52.8,Green,Track,25.656,51.635,32.587
27,GTD,Marco Sorensen,190,01:47.4,06:56.0,Green,Track,26.05,49.91,31.446
023,GTD,Andrea Bertolini,187,01:49.1,07:00.3,Green,Track,25.811,51.077,32.25
96,GTD,Michael Dinan,162,01:50.0,07:05.2,Green,Track,25.833,51.741,32.439
44,GTD,John Potter,189,01:49.3,07:12.2,Green,Track,26.319,50.791,32.223
32,GTD,Maximilian Goetz,190,02:00.8,07:13.9,Green,Pit,25.925,49.979,44.855
78,GTD,Marco Mapelli,188,03:06.9,07:19.7,Green,Track,97.077,56.205,33.594
42,GTD,Alessio Deledda,160,01:50.0,07:21.5,Green,Track,26.445,51.177,32.408
77,GTD,Kevin Estre,186,01:49.5,07:21.8,Green,Track,25.763,51.397,32.323
80,GTD,Harry Tincknell,182,01:50.8,07:26.4,Green,Track,26.22,51.861,32.718
1,GTD,Bryan Sellers,189,02:02.8,07:30.8,Green,Pit,25.757,51.357,45.662
92,GTD,David Brule,183,01:56.7,07:32.0,Green,Track,28.346,54.724,33.607
91,GTD,Alan Metni,187,01:52.6,07:32.4,Green,Track,27.212,52.196,33.192
70,GTD,Brendan Iribe,189,03:24.5,07:42.9,Green,Track,0,0,33.344
93,GTD,Ryan Briscoe,189,02:24.0,07:45.6,Green,Track,52.826,56.91,34.254
57,GTD,Russell Ward,190,02:02.1,08:06.9,Green,Pit,25.958,51.049,45.105
21,GTD,Simon Mann,188,01:50.0,08:34.5,Green,Track,25.742,51.831,32.446
19,GTD,Raffaele Giammaria,187,01:49.7,08:34.8,Green,Track,25.632,51.712,32.364
16,GTD,Dennis Olsen,188,01:49.7,08:39.3,Green,Track,25.766,51.227,32.69
83,GTD,Sarah Bovy,172,01:49.7,08:42.5,Green,Track,25.746,51.333,32.623
75,GTD,Axcil Jefferies,190,03:05.1,08:45.1,Green,Track,96.334,55.745,32.988
023,GTD,Andrea Bertolini,188,01:49.8,08:50.1,Green,Track,26.043,51.244,32.544
12,GTD,Parker Thompson,190,02:44.9,08:51.4,Green,Pit,26.382,50.526,87.967
96,GTD,Michael Dinan,163,01:49.5,08:54.7,Green,Track,25.91,51.242,32.309
44,GTD,John Potter,190,01:49.9,09:02.1,Green,Track,26.502,51.103,32.249
78,GTD,Marco Mapelli,189,01:50.5,09:10.3,Green,Track,26.543,51.566,32.437
77,GTD,Kevin Estre,187,01:50.4,09:12.2,Green,Track,25.874,51.735,32.79
42,GTD,Alessio Deledda,161,01:50.8,09:12.3,Green,Track,26.169,51.939,32.689
80,GTD,Harry Tincknell,183,01:51.2,09:17.7,Green,Track,26.417,51.793,33.009
91,GTD,Alan Metni,188,01:53.8,09:26.2,Green,Track,26.777,53.44,33.536
92,GTD,David Brule,184,01:54.5,09:26.5,Green,Track,27.047,54.131,33.37
70,GTD,Brendan Iribe,190,01:50.0,09:32.9,Green,Track,26.652,51.186,32.203
93,GTD,Ryan Briscoe,190,01:53.1,09:38.7,Green,Track,27.489,52.786,32.849
27,GTD,Marco Sorensen,191,02:49.9,09:45.8,Green,Pit,25.483,50.128,94.251
66,GTD,Sheena Monk,190,03:20.0,10:00.8,Green,Track,107.538,58.01,34.473
32,GTD,Mikael Grenier,191,03:01.8,10:15.7,Green,Track,94.891,54.124,32.813
21,GTD,Simon Mann,189,01:49.1,10:23.6,Green,Track,25.758,50.951,32.431
19,GTD,Raffaele Giammaria,188,01:49.1,10:24.0,Green,Track,25.785,50.974,32.39
16,GTD,Dennis Olsen,189,01:49.6,10:28.9,Green,Track,25.659,51.14,32.78
83,GTD,Sarah Bovy,173,01:49.7,10:32.2,Green,Track,25.942,51.233,32.534
75,GTD,Axcil Jefferies,191,01:50.3,10:35.4,Green,Track,26.201,51.504,32.623
023,GTD,Andrea Bertolini,189,01:49.9,10:40.0,Green,Track,25.786,51.083,33.037
1,GTD,Maxime Martin,190,03:09.4,10:40.2,Green,Track,99.228,55.856,34.299
96,GTD,Michael Dinan,164,01:50.4,10:45.1,Green,Track,26.634,50.935,32.834
44,GTD,John Potter,191,01:49.3,10:51.4,Green,Track,26.292,50.814,32.221
78,GTD,Marco Mapelli,190,01:48.4,10:58.7,Green,Track,25.576,50.836,31.99
77,GTD,Kevin Estre,188,01:49.5,11:01.7,Green,Track,25.679,51.155,32.714
80,GTD,Harry Tincknell,184,01:52.0,11:09.6,Green,Track,26.21,52.946,32.801
12,GTD,Parker Thompson,191,02:20.3,11:11.6,Green,Track,51.654,55.088,33.512
57,GTD,Indy Dontje,191,03:04.8,11:11.7,Green,Track,95.499,55.643,33.677
42,GTD,Alessio Deledda,162,02:03.9,11:16.2,Green,Pit,26.349,51.734,45.794
91,GTD,Alan Metni,189,01:51.3,11:17.5,Green,Track,26.744,51.753,32.851
92,GTD,David Brule,185,01:53.2,11:19.7,Green,Track,27.149,52.695,33.317
70,GTD,Brendan Iribe,191,01:49.2,11:22.1,Green,Track,26.319,50.579,32.265
93,GTD,Ryan Briscoe,191,01:50.1,11:28.8,Green,Track,26.264,51.354,32.457
66,GTD,Sheena Monk,191,01:55.2,11:56.0,Green,Track,28.122,52.692,34.393
32,GTD,Mikael Grenier,192,01:47.8,12:03.5,Green,Track,25.651,50.116,32.075
27,GTD,Marco Sorensen,192,02:17.7,12:03.6,Green,Track,50.949,53.941,32.855
21,GTD,Simon Mann,190,01:49.1,12:12.7,Green,Track,25.699,50.918,32.449
19,GTD,Raffaele Giammaria,189,01:49.1,12:13.1,Green,Track,25.768,50.817,32.517
16,GTD,Dennis Olsen,190,01:51.5,12:20.4,Green,Track,26.18,52.372,32.909
83,GTD,Sarah Bovy,174,01:49.6,12:21.8,Green,Track,25.731,51.272,32.567
75,GTD,Axcil Jefferies,192,01:48.8,12:24.2,Green,Track,25.774,50.729,32.299
023,GTD,Andrea Bertolini,190,01:52.0,12:32.0,Green,Track,26.578,52.665,32.735
1,GTD,Maxime Martin,191,01:52.9,12:33.1,Green,Track,27.583,52.572,32.72
96,GTD,Michael Dinan,165,01:51.7,12:36.8,Green,Track,25.895,51.395,34.413
78,GTD,Marco Mapelli,191,01:48.6,12:47.3,Green,Track,25.777,50.663,32.198
77,GTD,Kevin Estre,189,01:49.4,12:51.1,Green,Track,25.616,51.092,32.669
44,GTD,John Potter,192,02:03.2,12:54.6,Green,Pit,26.169,51.114,45.875
12,GTD,Parker Thompson,192,01:49.6,13:01.2,Green,Track,25.995,51.099,32.487
57,GTD,Indy Dontje,192,01:49.7,13:01.4,Green,Track,26.238,51.038,32.391
80,GTD,Harry Tincknell,185,01:51.9,13:01.5,Green,Track,26.158,52.17,33.589
91,GTD,Alan Metni,190,01:50.8,13:08.4,Green,Track,26.166,51.719,32.921
70,GTD,Brendan Iribe,192,01:48.7,13:10.8,Green,Track,25.784,50.888,32.041
92,GTD,David Brule,186,01:53.0,13:12.6,Green,Track,26.814,52.608,33.535
93,GTD,Ryan Briscoe,192,01:49.0,13:17.8,Green,Track,26.063,50.707,32.257
66,GTD,Sheena Monk,192,01:52.1,13:48.1,Green,Track,26.55,52.583,32.942
32,GTD,Mikael Grenier,193,01:48.8,13:52.4,Green,Track,26.435,50.544,31.861
27,GTD,Marco Sorensen,193,01:49.4,13:53.0,Green,Track,26.738,50.819,31.859
19,GTD,Raffaele Giammaria,190,01:50.0,14:03.1,Green,Track,26.175,51.261,32.542
21,GTD,Simon Mann,191,01:50.7,14:03.4,Green,Track,26.36,51.687,32.673
16,GTD,Dennis Olsen,191,01:49.8,14:10.2,Green,Track,25.902,51.214,32.669
75,GTD,Axcil Jefferies,193,01:47.8,14:12.1,Green,Track,25.44,50.258,32.148
83,GTD,Sarah Bovy,175,01:50.3,14:12.1,Green,Track,26.587,51.2,32.497
1,GTD,Maxime Martin,192,01:49.8,14:22.9,Green,Track,26.322,50.921,32.546
96,GTD,Michael Dinan,166,01:49.7,14:26.5,Green,Track,26.049,51.351,32.339
78,GTD,Marco Mapelli,192,01:47.7,14:35.0,Green,Track,25.279,50.414,31.966
023,GTD,Andrea Bertolini,191,02:04.2,14:36.2,Green,Pit,26.368,51.733,46.146
77,GTD,Kevin Estre,190,01:49.7,14:40.8,Green,Track,25.646,51.592,32.502
42,GTD,Jaden Conwright,163,03:29.7,14:45.9,Green,Track,118.926,56.34,34.43
12,GTD,Parker Thompson,193,01:47.9,14:49.1,Green,Track,25.558,50.35,31.97
57,GTD,Indy Dontje,193,01:48.2,14:49.6,Green,Track,25.663,50.394,32.165
80,GTD,Harry Tincknell,186,01:51.0,14:52.5,Green,Track,26.413,51.759,32.799
70,GTD,Brendan Iribe,193,01:49.1,14:59.9,Green,Track,26.007,50.692,32.436
91,GTD,Alan Metni,191,01:53.0,15:01.4,Green,Track,27.271,52.124,33.652
92,GTD,David Brule,187,01:52.5,15:05.1,Green,Track,26.562,52.849,33.05
93,GTD,Ryan Briscoe,193,01:49.4,15:07.2,Green,Track,25.987,51.248,32.184
66,GTD,Sheena Monk,193,01:51.8,15:39.9,Green,Track,26.091,51.862,33.798
32,GTD,Mikael Grenier,194,01:47.7,15:40.0,Green,Track,25.613,50.193,31.853
27,GTD,Marco Sorensen,194,01:48.0,15:41.0,Green,Track,25.77,50.512,31.761
21,GTD,Simon Mann,192,01:49.8,15:53.3,Green,Track,26.078,51.135,32.609
16,GTD,Dennis Olsen,192,01:49.3,15:59.5,Green,Track,25.617,51.109,32.604
75,GTD,Axcil Jefferies,194,01:47.5,15:59.6,Green,Track,25.436,49.92,32.136
83,GTD,Sarah Bovy,176,01:52.7,16:04.8,Green,Track,26.189,51.306,35.215
19,GTD,Raffaele Giammaria,191,02:03.8,16:06.9,Green,Pit,25.753,51.066,46.974
1,GTD,Maxime Martin,193,01:49.3,16:12.2,Green,Track,25.942,50.804,32.589
96,GTD,Michael Dinan,167,01:49.9,16:16.5,Green,Track,25.888,51.162,32.871
78,GTD,Marco Mapelli,193,01:48.5,16:23.5,Green,Track,25.302,50.926,32.294
44,GTD,Spencer Pumpelly,193,03:39.3,16:33.9,Green,Track,132.632,53.521,33.175
42,GTD,Jaden Conwright,164,01:52.4,16:38.3,Green,Track,26.805,52.225,33.38
12,GTD,Parker Thompson,194,01:49.7,16:38.8,Green,Track,25.345,50.792,33.604
57,GTD,Indy Dontje,194,01:49.2,16:38.8,Green,Track,25.471,50.132,33.602
77,GTD,Kevin Estre,191,02:02.7,16:43.5,Green,Pit,25.733,51.211,45.764
80,GTD,Harry Tincknell,187,01:51.8,16:44.3,Green,Track,26.825,51.868,33.09
70,GTD,Brendan Iribe,194,01:48.7,16:48.6,Green,Track,25.704,50.536,32.472
93,GTD,Ryan Briscoe,194,01:48.1,16:55.3,Green,Track,25.668,50.322,32.118
92,GTD,David Brule,188,01:52.9,16:58.0,Green,Track,26.476,53.06,33.384
91,GTD,Alan Metni,192,02:05.4,17:06.8,Green,Pit,26.282,52.256,46.897
32,GTD,Mikael Grenier,195,01:47.4,17:27.5,Green,Track,25.845,49.731,31.87
27,GTD,Marco Sorensen,195,01:47.7,17:28.7,Green,Track,25.765,50.23,31.695
66,GTD,Sheena Monk,194,01:52.1,17:32.0,Green,Track,26.915,52.214,33.002
21,GTD,Simon Mann,193,01:48.8,17:42.1,Green,Track,25.543,50.764,32.501
75,GTD,Axcil Jefferies,195,01:47.8,17:47.3,Green,Track,25.525,49.902,32.343
83,GTD,Sarah Bovy,177,01:51.1,17:55.8,Green,Track,26.83,51.339,32.89
1,GTD,Maxime Martin,194,01:48.5,18:00.8,Yellow,Track,25.5,50.755,32.281
16,GTD,Dennis Olsen,193,02:02.9,18:02.3,Yellow,Pit,26.114,51.203,45.546
96,GTD,Michael Dinan,168,01:50.9,18:07.4,Yellow,Track,26.16,51.154,33.584
023,GTD,Charles Scardina,192,03:33.0,18:09.2,Yellow,Track,115.296,60.583,37.104
78,GTD,Marco Mapelli,194,01:48.6,18:12.1,Yellow,Track,25.649,50.602,32.31
44,GTD,Spencer Pumpelly,194,01:48.9,18:22.8,Yellow,Track,25.956,50.695,32.276
57,GTD,Indy Dontje,195,01:47.4,18:26.3,Yellow,Track,25.368,50.001,32.064
12,GTD,Parker Thompson,195,01:49.7,18:28.5,Yellow,Track,26.227,50.566,32.901
42,GTD,Jaden Conwright,165,01:51.5,18:29.8,Yellow,Track,26.203,51.47,33.821
80,GTD,Harry Tincknell,188,01:56.2,18:40.4,Yellow,Track,26.037,52.191,37.933
70,GTD,Brendan Iribe,195,02:01.9,18:50.5,Yellow,Track,26.369,51.527,43.956
93,GTD,Ryan Briscoe,195,01:58.2,18:53.5,Yellow,Track,25.845,52.522,39.798
92,GTD,David Brule,189,01:56.9,18:54.9,Yellow,Track,27.448,53.13,36.329
19,GTD,Raffaele Giammaria,192,03:13.0,19:19.8,Yellow,Track,98.311,57.228,37.413
32,GTD,Mikael Grenier,196,01:58.2,19:25.7,Yellow,Track,25.461,56.819,35.956
27,GTD,Marco Sorensen,196,02:00.0,19:28.7,Yellow,Track,25.484,58.28,36.186
66,GTD,Sheena Monk,195,01:58.8,19:30.8,Yellow,Track,26.005,56.65,36.142
21,GTD,Simon Mann,194,01:58.7,19:40.8,Yellow,Track,27.365,56.295,35.086
75,GTD,Axcil Jefferies,196,01:53.9,19:41.2,Yellow,Track,25.516,53.472,34.924
77,GTD,Kevin Estre,192,03:08.1,19:51.6,Yellow,Track,96.018,56.983,35.11
83,GTD,Sarah Bovy,178,01:56.9,19:52.7,Yellow,Track,26.02,55.385,35.49
1,GTD,Maxime Martin,195,01:56.3,19:57.1,Yellow,Track,28.677,52.707,34.941
96,GTD,Michael Dinan,169,01:53.8,20:01.2,Yellow,Track,26.422,52.616,34.783
023,GTD,Charles Scardina,193,02:07.7,20:16.9,Yellow,Track,31.461,60.144,36.14
78,GTD,Marco Mapelli,195,02:11.1,20:23.2,Yellow,Track,29.058,62.463,39.612
91,GTD,Kay van Berlo,193,03:19.7,20:26.6,Yellow,Track,97.89,63.59,38.26
44,GTD,Spencer Pumpelly,195,02:06.4,20:29.2,Yellow,Track,27.185,62.511,36.686
57,GTD,Indy Dontje,196,02:06.6,20:32.9,Yellow,Track,26.729,62.75,37.161
12,GTD,Parker Thompson,196,02:06.9,20:35.4,Yellow,Track,27.248,61.567,38.089
42,GTD,Jaden Conwright,166,02:06.3,20:36.1,Yellow,Track,26.689,61.967,37.669
80,GTD,Harry Tincknell,189,02:11.0,20:51.5,Yellow,Track,31.108,62.102,37.801
70,GTD,Brendan Iribe,196,02:13.5,21:04.0,Yellow,Track,31.294,62.738,39.484
93,GTD,Ryan Briscoe,196,02:13.5,21:07.0,Yellow,Track,30.077,64.701,38.691
92,GTD,David Brule,190,02:13.2,21:08.1,Yellow,Track,30.845,63.71,38.659
16,GTD,Dennis Olsen,194,04:02.0,22:04.3,Yellow,Track,95.296,93.128,53.563
19,GTD,Raffaele Giammaria,193,02:48.0,22:07.9,Yellow,Track,28.938,91.487,47.611
32,GTD,Mikael Grenier,197,02:58.7,22:24.4,Yellow,Track,27.876,90.49,60.298
27,GTD,Marco Sorensen,197,02:58.5,22:27.2,Yellow,Track,29.077,90.162,59.252
66,GTD,Sheena Monk,196,02:56.9,22:27.7,Yellow,Track,28.588,89.611,58.748
21,GTD,Simon Mann,195,02:51.4,22:32.2,Yellow,Track,27.576,87.37,56.443
75,GTD,Axcil Jefferies,197,02:51.6,22:32.9,Yellow,Track,27.802,87.549,56.273
77,GTD,Kevin Estre,193,02:44.3,22:35.9,Yellow,Track,26.842,79.968,57.481
83,GTD,Sarah Bovy,179,02:44.0,22:36.8,Yellow,Track,26.411,80.426,57.176
1,GTD,Maxime Martin,196,02:43.2,22:40.2,Yellow,Track,27.734,78.582,56.838
96,GTD,Michael Dinan,170,02:40.0,22:41.2,Yellow,Track,26.619,77.826,55.587
023,GTD,Charles Scardina,194,02:25.4,22:42.3,Yellow,Track,28.57,61.997,54.794
78,GTD,Marco Mapelli,196,02:20.7,22:43.9,Yellow,Track,26.948,58.53,55.255
91,GTD,Kay van Berlo,194,02:18.2,22:44.7,Yellow,Track,28.826,57.188,52.157
44,GTD,Spencer Pumpelly,196,02:18.4,22:47.6,Yellow,Track,28.971,58.275,51.159
57,GTD,Indy Dontje,197,02:16.7,22:49.6,Yellow,Track,28.287,57.933,50.438
12,GTD,Parker Thompson,197,02:15.0,22:50.5,Yellow,Track,28.317,56.342,50.391
42,GTD,Jaden Conwright,167,02:15.1,22:51.2,Yellow,Track,28.329,56.505,50.311
80,GTD,Harry Tincknell,190,02:07.1,22:58.5,Yellow,Track,29.272,58.113,39.665
70,GTD,Brendan Iribe,197,02:02.7,23:06.7,Yellow,Track,29.525,55.723,37.447
93,GTD,Ryan Briscoe,197,02:02.2,23:09.1,Yellow,Track,29.135,56.908,36.115
92,GTD,David Brule,191,02:02.2,23:10.4,Yellow,Track,30.651,56.04,35.54
16,GTD,Dennis Olsen,195,01:57.7,24:02.0,Yellow,Track,26.841,52.549,38.265
19,GTD,Raffaele Giammaria,194,02:01.8,24:09.7,Yellow,Track,27.818,53.58,40.41
32,GTD,Mikael Grenier,198,03:18.9,25:43.3,Yellow,Track,41.632,96.599,60.684
27,GTD,Marco Sorensen,198,03:21.3,25:48.5,Yellow,Track,42.789,95.787,62.709
66,GTD,Sheena Monk,197,03:21.2,25:49.0,Yellow,Track,43.252,95.608,62.382
21,GTD,Simon Mann,196,03:21.3,25:53.5,Yellow,Track,43.286,96.539,61.513
75,GTD,Axcil Jefferies,198,03:21.2,25:54.1,Yellow,Track,43.527,96.221,61.459
77,GTD,Kevin Estre,194,03:20.0,25:55.9,Yellow,Track,42.298,96.398,61.264
83,GTD,Sarah Bovy,180,03:20.1,25:56.9,Yellow,Track,42.607,96.695,60.824
1,GTD,Maxime Martin,197,03:19.0,25:59.3,Yellow,Track,41.753,97.373,59.919
96,GTD,Michael Dinan,171,03:19.0,26:00.2,Yellow,Track,42.045,97.309,59.657
023,GTD,Charles Scardina,195,03:18.8,26:01.1,Yellow,Track,42.459,97.052,59.287
78,GTD,Marco Mapelli,197,03:18.4,26:02.3,Yellow,Track,42.5,96.415,59.498
91,GTD,Kay van Berlo,195,03:18.3,26:03.0,Yellow,Track,42.574,97.599,58.097
44,GTD,Spencer Pumpelly,197,03:18.5,26:06.1,Yellow,Track,43.974,96.359,58.175
57,GTD,Indy Dontje,198,03:17.3,26:06.9,Yellow,Track,43.773,98.462,55.062
12,GTD,Parker Thompson,198,03:18.0,26:08.5,Yellow,Track,44.574,98.14,55.277
42,GTD,Jaden Conwright,168,03:18.0,26:09.3,Yellow,Track,44.331,98.43,55.289
80,GTD,Harry Tincknell,191,03:12.7,26:11.2,Yellow,Track,40.745,100.451,51.488
70,GTD,Brendan Iribe,198,03:06.1,26:12.8,Yellow,Track,35.138,100.98,49.987
93,GTD,Ryan Briscoe,198,03:05.6,26:14.7,Yellow,Track,35.022,101.352,49.186
92,GTD,David Brule,192,03:05.2,26:15.5,Yellow,Track,35.238,101.857,48.073
16,GTD,Dennis Olsen,196,02:15.1,26:17.1,Yellow,Track,26.098,61.6,47.425
19,GTD,Raffaele Giammaria,195,02:11.8,26:21.5,Yellow,Track,32.696,55.355,43.785
32,GTD,Mikael Grenier,199,03:24.2,29:07.5,Yellow,Track,43.512,94.664,66.07
27,GTD,Marco Sorensen,199,03:22.0,29:10.5,Yellow,Track,41.645,94.34,66.051
66,GTD,Sheena Monk,198,03:22.1,29:11.0,Yellow,Track,42.249,94.019,65.796
77,GTD,Kevin Estre,195,03:18.1,29:14.0,Yellow,Track,41.903,94.128,62.118
83,GTD,Sarah Bovy,181,03:18.3,29:15.2,Yellow,Track,42.107,94.208,61.979
75,GTD,Axcil Jefferies,199,03:22.6,29:16.7,Yellow,Pit,41.6,94.159,66.85
