Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
12,GTD,Townsend Bell,515,01:46.8,12:36.2,Green,Track,25.395,49.921,31.507
19,GTD,Giacomo Altoe,587,01:46.6,12:39.1,Green,Track,25.229,49.972,31.437
21,GTD,Nicklas Nielsen,590,01:46.5,12:39.3,Green,Track,25.347,49.841,31.269
64,GTD,Ted Giovanis,581,03:01.7,12:42.9,Green,Track,93.869,54.829,32.985
99,GTD,Nick Boulle,555,01:47.7,12:44.6,Green,Track,25.67,50.241,31.791
32,GTD,Mike Skeen,589,01:46.7,12:48.1,Green,Track,25.296,49.884,31.484
98,GTD,Paul Dalla Lana,550,03:16.0,13:01.7,Green,Track,104.49,57.434,34.04
16,GTD,Jan Heylen,591,01:46.5,13:34.1,Green,Track,25.215,49.691,31.574
44,GTD,Spencer Pumpelly,590,01:47.4,13:43.4,Green,Track,25.162,50.349,31.904
70,GTD,Frederik Schandorff,587,01:47.0,13:45.1,Green,Track,25.531,49.836,31.607
47,GTD,Roberto Lacorte,535,01:47.8,14:04.0,Green,Track,25.496,50.323,32.029
27,GTD,Tom Gamble,572,01:47.6,14:04.6,Green,Track,25.424,50.36,31.785
57,GTD,Philip Ellis,583,01:47.3,14:12.9,Green,Track,25.696,49.95,31.687
12,GTD,Townsend Bell,516,01:47.3,14:23.5,Green,Track,25.665,50.179,31.495
19,GTD,Giacomo Altoe,588,01:46.7,14:25.8,Green,Track,25.194,49.763,31.724
21,GTD,Nicklas Nielsen,591,01:46.5,14:25.8,Green,Track,25.432,49.416,31.64
99,GTD,Nick Boulle,556,01:49.0,14:33.6,Green,Track,25.612,51.581,31.825
32,GTD,Mike Skeen,590,01:47.4,14:35.4,Green,Track,25.294,50.277,31.814
71,GTD,Franck Perera,576,02:59.0,14:39.0,Green,Track,88.665,56.587,33.742
64,GTD,Ted Giovanis,582,01:56.2,14:39.2,Green,Track,27.677,54.978,33.581
98,GTD,Paul Dalla Lana,551,01:53.3,14:55.0,Green,Track,27.528,52.879,32.918
16,GTD,Jan Heylen,592,01:46.9,15:21.0,Green,Track,25.416,49.657,31.83
44,GTD,Spencer Pumpelly,591,01:47.2,15:30.7,Green,Track,25.25,50.018,31.977
70,GTD,Frederik Schandorff,588,01:46.3,15:31.4,Green,Track,25.145,49.757,31.41
47,GTD,Roberto Lacorte,536,01:48.1,15:52.0,Green,Track,25.826,50.305,31.949
27,GTD,Tom Gamble,573,01:47.6,15:52.2,Green,Track,25.495,50.414,31.657
57,GTD,Philip Ellis,584,01:47.2,16:00.0,Green,Track,25.639,49.743,31.801
12,GTD,Townsend Bell,517,01:47.0,16:10.6,Green,Track,25.494,49.966,31.563
21,GTD,Nicklas Nielsen,592,01:46.4,16:12.2,Green,Track,25.315,49.5,31.585
19,GTD,Giacomo Altoe,589,01:47.1,16:12.9,Green,Track,25.775,49.549,31.746
99,GTD,Nick Boulle,557,01:48.3,16:22.0,Green,Track,25.633,50.633,32.069
32,GTD,Mike Skeen,591,01:46.7,16:22.1,Green,Track,25.397,49.815,31.456
71,GTD,Franck Perera,577,01:50.4,16:29.4,Green,Track,26.587,51.13,32.649
64,GTD,Ted Giovanis,583,01:53.0,16:32.1,Green,Track,27.908,51.73,33.325
98,GTD,Paul Dalla Lana,552,01:50.9,16:45.9,Green,Track,26.847,51.642,32.38
16,GTD,Jan Heylen,593,01:46.3,17:07.3,Green,Track,25.158,49.528,31.604
44,GTD,Spencer Pumpelly,592,01:47.1,17:17.8,Green,Track,25.304,50.057,31.761
70,GTD,Frederik Schandorff,589,01:46.8,17:18.2,Green,Track,25.396,49.936,31.489
47,GTD,Roberto Lacorte,537,01:48.1,17:40.2,Green,Track,25.776,50.383,31.983
27,GTD,Tom Gamble,574,01:48.1,17:40.3,Green,Track,26.159,50.384,31.587
57,GTD,Philip Ellis,585,01:46.9,17:46.9,Green,Track,25.498,49.686,31.695
12,GTD,Townsend Bell,518,01:46.7,17:57.2,Green,Track,25.33,49.881,31.449
21,GTD,Nicklas Nielsen,593,01:45.8,17:58.0,Green,Track,25.148,49.417,31.266
19,GTD,Giacomo Altoe,590,01:46.5,17:59.3,Green,Track,25.245,49.704,31.517
32,GTD,Mike Skeen,592,01:46.8,18:08.9,Green,Track,25.336,50.059,31.367
99,GTD,Nick Boulle,558,01:48.3,18:10.2,Green,Track,26.08,50.288,31.886
71,GTD,Franck Perera,578,01:47.8,18:17.2,Green,Track,25.503,50.335,31.926
64,GTD,Ted Giovanis,584,01:53.0,18:25.1,Green,Track,26.917,52.39,33.674
98,GTD,Paul Dalla Lana,553,01:50.4,18:36.3,Green,Track,26.231,51.751,32.411
16,GTD,Jan Heylen,594,01:46.4,18:53.7,Green,Track,25.043,49.686,31.622
44,GTD,Spencer Pumpelly,593,01:47.5,19:05.3,Green,Track,25.383,50.257,31.894
70,GTD,Frederik Schandorff,590,01:47.8,19:06.0,Green,Track,25.49,50.649,31.668
47,GTD,Roberto Lacorte,538,01:47.6,19:27.8,Green,Track,25.45,50.272,31.881
27,GTD,Tom Gamble,575,01:47.6,19:27.9,Green,Track,25.682,50.224,31.711
57,GTD,Philip Ellis,586,01:46.6,19:33.5,Green,Track,25.265,49.646,31.644
21,GTD,Nicklas Nielsen,594,01:46.5,19:44.5,Green,Track,25.323,49.553,31.594
12,GTD,Townsend Bell,519,01:47.6,19:44.8,Green,Track,25.498,49.94,32.123
19,GTD,Giacomo Altoe,591,01:46.6,19:46.0,Green,Track,25.299,49.772,31.577
32,GTD,Mike Skeen,593,01:46.7,19:55.6,Green,Track,25.58,49.783,31.333
99,GTD,Nick Boulle,559,01:47.1,19:57.3,Green,Track,25.579,49.811,31.721
71,GTD,Franck Perera,579,01:47.8,20:05.0,Green,Track,25.658,50.275,31.861
64,GTD,Ted Giovanis,585,01:53.1,20:18.3,Green,Track,27.408,52.084,33.633
98,GTD,Paul Dalla Lana,554,01:49.7,20:26.0,Green,Track,26.483,51.183,32
16,GTD,Jan Heylen,595,01:47.3,20:41.0,Green,Track,25.494,50.09,31.684
70,GTD,Frederik Schandorff,591,01:46.7,20:52.7,Green,Track,25.495,49.502,31.691
44,GTD,Spencer Pumpelly,594,01:48.1,20:53.4,Green,Track,25.423,50.273,32.404
47,GTD,Roberto Lacorte,539,01:47.6,21:15.3,Green,Track,25.645,50.088,31.822
27,GTD,Tom Gamble,576,01:47.6,21:15.5,Green,Track,25.914,50.191,31.459
57,GTD,Philip Ellis,587,01:47.1,21:20.6,Green,Track,25.587,49.807,31.742
21,GTD,Nicklas Nielsen,595,01:46.0,21:30.5,Green,Track,25.031,49.594,31.363
12,GTD,Townsend Bell,520,01:46.9,21:31.7,Green,Track,25.545,49.926,31.411
19,GTD,Giacomo Altoe,592,01:47.2,21:33.2,Green,Track,25.137,50.459,31.611
32,GTD,Mike Skeen,594,01:46.9,21:42.5,Green,Track,25.666,49.993,31.278
99,GTD,Nick Boulle,560,01:47.8,21:45.2,Green,Track,25.781,50.181,31.878
71,GTD,Franck Perera,580,01:48.9,21:53.8,Green,Track,25.406,51.024,32.452
64,GTD,Ted Giovanis,586,01:54.4,22:12.7,Green,Track,27.484,53.609,33.307
98,GTD,Paul Dalla Lana,555,01:49.2,22:15.1,Green,Track,26.05,50.689,32.413
16,GTD,Jan Heylen,596,01:46.4,22:27.4,Green,Track,25.233,49.642,31.536
70,GTD,Frederik Schandorff,592,01:46.9,22:39.6,Green,Track,25.426,50.07,31.44
44,GTD,Spencer Pumpelly,595,01:47.7,22:41.2,Green,Track,26,50.064,31.661
27,GTD,Tom Gamble,577,01:47.7,23:03.2,Green,Track,25.923,50.087,31.732
47,GTD,Roberto Lacorte,540,01:49.3,23:04.7,Green,Track,26.94,50.548,31.842
57,GTD,Philip Ellis,588,01:46.7,23:07.3,Green,Track,25.431,49.708,31.582
21,GTD,Nicklas Nielsen,596,01:47.4,23:17.9,Green,Track,25.11,50.526,31.747
12,GTD,Townsend Bell,521,01:47.3,23:18.9,Green,Track,25.614,50.005,31.642
19,GTD,Giacomo Altoe,593,01:47.1,23:20.3,Green,Track,25.348,49.978,31.782
32,GTD,Mike Skeen,595,01:47.0,23:29.5,Green,Track,25.54,50.005,31.455
99,GTD,Nick Boulle,561,01:48.4,23:33.5,Green,Track,26.5,50.09,31.761
71,GTD,Franck Perera,581,01:47.2,23:41.0,Green,Track,25.45,49.99,31.728
98,GTD,Paul Dalla Lana,556,01:48.9,24:04.0,Green,Track,26.515,50.542,31.826
64,GTD,Ted Giovanis,587,01:57.7,24:10.4,Green,Track,31.652,52.701,33.384
16,GTD,Jan Heylen,597,01:46.8,24:14.1,Green,Track,25.311,49.938,31.534
70,GTD,Frederik Schandorff,593,01:46.7,24:26.3,Green,Track,25.609,49.648,31.403
44,GTD,Spencer Pumpelly,596,01:47.3,24:28.5,Green,Track,25.589,50.046,31.676
27,GTD,Tom Gamble,578,01:47.5,24:50.7,Green,Track,25.565,50.162,31.806
47,GTD,Roberto Lacorte,541,01:48.0,24:52.7,Green,Track,25.975,50.211,31.812
57,GTD,Philip Ellis,589,01:47.1,24:54.5,Green,Track,25.583,49.959,31.57
21,GTD,Nicklas Nielsen,597,01:46.6,25:04.5,Green,Track,25.546,49.622,31.397
12,GTD,Townsend Bell,522,01:46.9,25:05.8,Green,Track,25.606,49.78,31.528
19,GTD,Giacomo Altoe,594,01:46.7,25:07.0,Green,Track,25.271,49.833,31.591
32,GTD,Mike Skeen,596,01:47.1,25:16.6,Green,Track,25.436,50.22,31.474
99,GTD,Nick Boulle,562,01:47.5,25:21.0,Green,Track,25.602,49.979,31.871
71,GTD,Franck Perera,582,01:46.7,25:27.7,Green,Track,25.17,49.896,31.661
98,GTD,Paul Dalla Lana,557,01:49.3,25:53.3,Green,Track,26.542,50.879,31.886
16,GTD,Jan Heylen,598,01:46.6,26:00.8,Green,Track,25.276,49.813,31.532
64,GTD,Ted Giovanis,588,01:54.0,26:04.4,Green,Track,27.245,53.669,33.109
70,GTD,Frederik Schandorff,594,01:46.9,26:13.2,Green,Track,25.658,49.974,31.243
44,GTD,Spencer Pumpelly,597,01:47.7,26:16.1,Green,Track,25.731,50.003,31.923
27,GTD,Tom Gamble,579,01:47.5,26:38.2,Green,Track,25.447,50.325,31.704
47,GTD,Roberto Lacorte,542,01:48.5,26:41.1,Green,Track,26.08,50.561,31.836
21,GTD,Nicklas Nielsen,598,01:46.4,26:50.9,Green,Track,25.554,49.481,31.385
12,GTD,Townsend Bell,523,01:46.4,26:52.3,Green,Track,25.248,49.79,31.386
19,GTD,Giacomo Altoe,595,01:46.6,26:53.6,Green,Track,25.195,49.795,31.577
57,GTD,Philip Ellis,590,02:00.4,26:54.9,Green,Pit,25.61,49.97,44.833
32,GTD,Mike Skeen,597,01:47.3,27:03.9,Green,Track,25.361,50.441,31.455
99,GTD,Nick Boulle,563,01:47.5,27:08.5,Green,Track,25.692,50.134,31.694
71,GTD,Franck Perera,583,01:46.7,27:14.4,Green,Track,25.275,49.927,31.515
66,GTD,Mario Farnbacher,550,25:55.7,27:35.7,Green,Track,53.324,55.433,33.806
98,GTD,Paul Dalla Lana,558,01:49.3,27:42.6,Green,Track,26.078,51.107,32.094
16,GTD,Jan Heylen,599,01:46.4,27:47.2,Green,Track,25.351,49.546,31.542
64,GTD,Ted Giovanis,589,01:53.7,27:58.1,Green,Track,28.438,52.036,33.239
70,GTD,Frederik Schandorff,595,01:47.0,28:00.2,Green,Track,25.518,50.131,31.375
44,GTD,Spencer Pumpelly,598,01:48.0,28:04.1,Green,Track,25.72,50.54,31.756
27,GTD,Tom Gamble,580,01:47.3,28:25.5,Green,Track,25.491,50.144,31.662
47,GTD,Roberto Lacorte,543,01:48.2,28:29.3,Green,Track,25.9,50.369,31.923
21,GTD,Nicklas Nielsen,599,01:46.1,28:37.0,Green,Track,25.209,49.509,31.392
12,GTD,Townsend Bell,524,01:46.8,28:39.1,Green,Track,25.562,49.855,31.413
19,GTD,Giacomo Altoe,596,01:46.8,28:40.4,Green,Track,25.282,49.908,31.658
32,GTD,Mike Skeen,598,01:47.9,28:51.7,Green,Track,25.491,50.425,31.944
99,GTD,Nick Boulle,564,01:47.2,28:55.7,Green,Track,25.62,50.046,31.578
71,GTD,Franck Perera,584,01:46.7,29:01.2,Green,Track,25.239,49.958,31.544
66,GTD,Mario Farnbacher,551,01:50.1,29:25.8,Green,Track,26.211,51.007,32.866
98,GTD,Paul Dalla Lana,559,01:48.8,29:31.4,Green,Track,26.036,50.865,31.932
16,GTD,Jan Heylen,600,01:48.5,29:35.8,Green,Track,25.387,49.714,33.446
70,GTD,Frederik Schandorff,596,01:47.1,29:47.3,Green,Track,25.791,49.996,31.313
44,GTD,Spencer Pumpelly,599,01:47.2,29:51.4,Green,Track,25.486,50.155,31.601
64,GTD,Ted Giovanis,590,01:55.9,29:54.0,Green,Track,27.863,54.555,33.44
57,GTD,Mikael Grenier,591,03:11.1,30:05.9,Green,Track,99.765,57.426,33.895
27,GTD,Tom Gamble,581,01:47.2,30:12.7,Green,Track,25.412,50.155,31.591
47,GTD,Roberto Lacorte,544,01:48.3,30:17.7,Green,Track,25.913,50.369,32.059
21,GTD,Nicklas Nielsen,600,01:46.0,30:23.0,Green,Track,25.162,49.472,31.404
12,GTD,Townsend Bell,525,01:46.9,30:26.0,Green,Track,25.556,49.899,31.478
19,GTD,Giacomo Altoe,597,01:46.8,30:27.2,Green,Track,25.313,49.889,31.59
32,GTD,Mike Skeen,599,01:47.4,30:39.2,Green,Track,25.624,50.166,31.63
99,GTD,Nick Boulle,565,01:48.6,30:44.3,Green,Track,26.241,50.403,31.913
71,GTD,Franck Perera,585,01:46.9,30:48.1,Green,Track,25.358,49.966,31.612
66,GTD,Mario Farnbacher,552,01:48.1,31:13.8,Green,Track,25.522,50.191,32.354
98,GTD,Paul Dalla Lana,560,01:49.4,31:20.8,Green,Track,25.852,50.762,32.737
16,GTD,Jan Heylen,601,01:47.2,31:22.9,Green,Track,25.425,49.826,31.916
70,GTD,Frederik Schandorff,597,01:46.8,31:34.1,Green,Track,25.416,50.105,31.281
44,GTD,Spencer Pumpelly,600,01:47.7,31:39.1,Green,Track,25.596,50.109,32.007
57,GTD,Mikael Grenier,592,01:50.2,31:56.1,Green,Track,26.565,50.927,32.669
64,GTD,Ted Giovanis,591,02:08.3,32:02.3,Green,Pit,27.22,51.977,49.08
47,GTD,Roberto Lacorte,545,01:48.6,32:06.3,Green,Track,26.002,50.575,32.059
21,GTD,Nicklas Nielsen,601,01:46.7,32:09.7,Green,Track,25.607,49.645,31.46
12,GTD,Townsend Bell,526,01:47.1,32:13.1,Green,Track,25.591,50.137,31.362
19,GTD,Giacomo Altoe,598,01:47.1,32:14.3,Green,Track,25.506,50.015,31.56
32,GTD,Mike Skeen,600,01:46.9,32:26.1,Green,Track,25.456,50.067,31.425
99,GTD,Nick Boulle,566,01:48.3,32:32.6,Green,Track,26.137,50.325,31.859
71,GTD,Franck Perera,586,01:47.8,32:35.9,Green,Track,25.859,49.991,31.971
66,GTD,Mario Farnbacher,553,01:47.7,33:01.5,Green,Track,25.44,50.076,32.162
27,GTD,Tom Gamble,582,02:49.2,33:01.8,Green,Pit,25.755,50.352,93.057
98,GTD,Paul Dalla Lana,561,01:49.1,33:09.9,Green,Track,26.561,50.762,31.772
16,GTD,Jan Heylen,602,01:46.9,33:09.8,Green,Track,25.43,50.157,31.309
70,GTD,Frederik Schandorff,598,01:47.2,33:21.3,Green,Track,25.786,50.027,31.34
44,GTD,Spencer Pumpelly,601,01:47.1,33:26.2,Green,Track,25.442,50.017,31.652
57,GTD,Mikael Grenier,593,01:48.7,33:44.8,Green,Track,25.983,50.488,32.257
21,GTD,Nicklas Nielsen,602,01:46.5,33:56.2,Green,Track,25.483,49.519,31.48
47,GTD,Roberto Lacorte,546,01:50.7,33:57.0,Green,Track,26.007,50.945,33.71
12,GTD,Townsend Bell,527,01:46.6,33:59.7,Green,Track,25.389,49.811,31.434
19,GTD,Giacomo Altoe,599,01:46.8,34:01.1,Green,Track,25.55,49.679,31.553
32,GTD,Mike Skeen,601,01:47.1,34:13.2,Green,Track,25.531,50.118,31.429
99,GTD,Nick Boulle,567,01:48.1,34:20.7,Green,Track,26.141,50.216,31.783
71,GTD,Franck Perera,587,01:47.2,34:23.2,Green,Track,25.546,49.946,31.718
66,GTD,Mario Farnbacher,554,01:47.2,34:48.7,Green,Track,25.31,50.006,31.893
16,GTD,Jan Heylen,603,01:46.6,34:56.5,Green,Track,25.211,49.76,31.665
98,GTD,Paul Dalla Lana,562,01:49.4,34:59.3,Green,Track,26.325,51.187,31.931
70,GTD,Frederik Schandorff,599,01:47.0,35:08.3,Green,Track,25.653,50.121,31.238
44,GTD,Spencer Pumpelly,602,01:47.6,35:13.8,Green,Track,25.436,50.366,31.805
27,GTD,Tom Gamble,583,02:24.6,35:26.4,Green,Track,55.585,55.52,33.494
57,GTD,Mikael Grenier,594,01:47.8,35:32.7,Green,Track,25.417,50.234,32.193
64,GTD,Owen Trinkler,592,03:32.9,35:35.2,Green,Track,116.588,61.91,34.432
21,GTD,Nicklas Nielsen,603,01:46.2,35:42.4,Green,Track,25.317,49.57,31.342
12,GTD,Townsend Bell,528,01:47.3,35:47.0,Green,Track,25.468,50.074,31.743
19,GTD,Giacomo Altoe,600,01:46.7,35:47.8,Green,Track,25.404,49.69,31.637
32,GTD,Mike Skeen,602,01:46.9,36:00.1,Green,Track,25.423,49.942,31.521
47,GTD,Roberto Lacorte,547,02:03.3,36:00.2,Green,Pit,26.267,50.718,46.277
99,GTD,Nick Boulle,568,01:47.4,36:08.1,Green,Track,25.498,50.099,31.753
71,GTD,Franck Perera,588,01:47.7,36:10.8,Green,Track,25.782,50.184,31.705
66,GTD,Mario Farnbacher,555,01:47.6,36:36.3,Green,Track,25.363,50.012,32.262
16,GTD,Jan Heylen,604,01:46.8,36:43.3,Green,Track,25.292,49.666,31.891
98,GTD,Paul Dalla Lana,563,01:49.3,36:48.6,Green,Track,26.533,50.815,31.977
70,GTD,Frederik Schandorff,600,01:47.6,36:55.8,Green,Track,26.116,50.144,31.325
44,GTD,Spencer Pumpelly,603,01:47.7,37:01.6,Green,Track,25.69,50.133,31.923
27,GTD,Tom Gamble,584,01:49.5,37:15.9,Green,Track,26.318,50.933,32.247
57,GTD,Mikael Grenier,595,01:46.7,37:19.4,Green,Track,25.298,49.557,31.841
64,GTD,Owen Trinkler,593,01:50.9,37:26.0,Green,Track,27.182,51.308,32.366
21,GTD,Nicklas Nielsen,604,01:46.1,37:28.5,Green,Track,25.266,49.563,31.248
12,GTD,Townsend Bell,529,01:46.7,37:33.7,Green,Track,25.343,50.105,31.274
19,GTD,Giacomo Altoe,601,01:46.6,37:34.4,Green,Track,25.435,49.685,31.516
71,GTD,Franck Perera,589,01:48.5,37:59.3,Green,Track,26.191,50.566,31.752
32,GTD,Mike Skeen,603,02:00.1,38:00.2,Green,Pit,25.581,50.16,44.382
99,GTD,Nick Boulle,569,02:01.9,38:10.0,Green,Pit,26.226,50.195,45.464
66,GTD,Mario Farnbacher,556,01:47.7,38:24.0,Green,Track,25.696,50.047,31.945
16,GTD,Jan Heylen,605,01:46.3,38:29.6,Green,Track,25.204,49.609,31.486
98,GTD,Paul Dalla Lana,564,01:49.1,38:37.7,Green,Track,26.297,50.782,31.981
70,GTD,Frederik Schandorff,601,01:47.2,38:43.0,Green,Track,25.91,49.993,31.298
44,GTD,Spencer Pumpelly,604,01:48.0,38:49.5,Green,Track,25.765,50.267,31.94
27,GTD,Tom Gamble,585,01:48.2,39:04.1,Green,Track,25.509,50.733,31.92
57,GTD,Mikael Grenier,596,01:47.6,39:07.0,Green,Track,25.31,50.226,32.038
47,GTD,Alessio Rovera,548,03:10.7,39:10.9,Green,Track,100.562,57.159,32.96
64,GTD,Owen Trinkler,594,01:48.2,39:14.2,Green,Track,25.954,50.293,31.922
12,GTD,Townsend Bell,530,01:46.8,39:20.6,Green,Track,25.384,49.965,31.466
19,GTD,Giacomo Altoe,602,01:46.9,39:21.4,Green,Track,25.459,49.905,31.578
21,GTD,Nicklas Nielsen,605,02:00.7,39:29.2,Green,Pit,25.655,49.999,45.006
71,GTD,Franck Perera,590,01:47.1,39:46.4,Green,Track,25.33,50.075,31.71
66,GTD,Mario Farnbacher,557,01:51.2,40:15.2,Green,Track,27.547,51.114,32.493
16,GTD,Jan Heylen,606,01:46.5,40:16.1,Green,Track,25.322,49.642,31.529
98,GTD,Paul Dalla Lana,565,01:51.9,40:29.6,Green,Track,26.134,53.609,32.205
70,GTD,Frederik Schandorff,602,01:48.0,40:31.1,Green,Track,25.684,50.796,31.538
44,GTD,Spencer Pumpelly,605,01:47.7,40:37.3,Green,Track,25.634,50.347,31.736
27,GTD,Tom Gamble,586,01:47.4,40:51.5,Green,Track,25.426,50.246,31.697
57,GTD,Mikael Grenier,597,01:46.6,40:53.6,Green,Track,25.184,49.585,31.845
47,GTD,Alessio Rovera,549,01:49.5,41:00.4,Green,Track,26.384,50.829,32.32
64,GTD,Owen Trinkler,595,01:47.6,41:01.8,Green,Track,25.861,50.012,31.744
32,GTD,Stevan McAleer,604,03:12.3,41:12.5,Green,Track,100.132,58.342,33.788
99,GTD,Stefan Wilson,570,03:08.2,41:18.1,Green,Track,98.673,55.465,34.02
19,GTD,Giacomo Altoe,603,02:00.9,41:22.3,Green,Pit,25.491,50.132,45.245
71,GTD,Franck Perera,591,01:47.8,41:34.2,Green,Track,25.216,50.37,32.165
66,GTD,Mario Farnbacher,558,01:47.2,42:02.4,Green,Track,25.251,49.918,32.019
12,GTD,Townsend Bell,531,02:43.6,42:04.2,Green,Pit,25.489,50.11,87.993
16,GTD,Jan Heylen,607,01:59.4,42:15.5,Green,Pit,25.041,49.447,44.9
70,GTD,Frederik Schandorff,603,01:47.9,42:19.0,Green,Track,25.914,50.293,31.722
98,GTD,Paul Dalla Lana,566,01:49.9,42:19.6,Green,Track,26.09,51.539,32.287
44,GTD,Spencer Pumpelly,606,01:47.5,42:24.7,Green,Track,25.57,50.207,31.722
21,GTD,Nicklas Nielsen,606,03:07.7,42:36.9,Green,Track,99.801,55.074,32.799
27,GTD,Tom Gamble,587,01:46.9,42:38.4,Green,Track,25.21,49.985,31.754
57,GTD,Mikael Grenier,598,01:46.8,42:40.3,Green,Track,25.105,49.801,31.847
47,GTD,Alessio Rovera,550,01:47.4,42:47.8,Green,Track,25.667,50.11,31.62
64,GTD,Owen Trinkler,596,01:46.3,42:48.1,Green,Track,25.32,49.547,31.401
32,GTD,Stevan McAleer,605,01:51.1,43:03.5,Green,Track,26.975,51.609,32.498
99,GTD,Stefan Wilson,571,01:50.0,43:08.1,Green,Track,26.367,51.136,32.463
71,GTD,Franck Perera,592,01:47.0,43:21.2,Green,Track,25.419,49.882,31.653
66,GTD,Mario Farnbacher,559,01:47.1,43:49.5,Green,Track,25.238,49.912,31.93
70,GTD,Frederik Schandorff,604,01:47.1,44:06.1,Green,Track,25.778,49.88,31.408
98,GTD,Paul Dalla Lana,567,01:49.0,44:08.6,Green,Track,26.428,50.72,31.863
44,GTD,Spencer Pumpelly,607,01:47.3,44:12.1,Green,Track,25.428,50.043,31.837
12,GTD,Townsend Bell,532,02:16.5,44:20.6,Green,Track,50.861,53.06,32.569
21,GTD,Nicklas Nielsen,607,01:48.0,44:24.9,Green,Track,26.103,50.049,31.868
19,GTD,John Megrue,604,03:03.9,44:26.2,Green,Track,99.36,51.56,32.979
27,GTD,Tom Gamble,588,01:47.8,44:26.2,Green,Track,25.163,50.049,32.629
57,GTD,Mikael Grenier,599,01:46.8,44:27.1,Green,Track,25.393,49.6,31.829
47,GTD,Alessio Rovera,551,01:46.2,44:34.0,Green,Track,25.199,49.544,31.429
64,GTD,Owen Trinkler,597,01:46.3,44:34.4,Green,Track,25.443,49.468,31.424
32,GTD,Stevan McAleer,606,01:48.5,44:52.0,Green,Track,25.95,50.54,31.966
99,GTD,Stefan Wilson,572,01:47.9,44:56.0,Green,Track,25.593,50.304,32.042
71,GTD,Franck Perera,593,01:46.6,45:07.7,Green,Track,25.308,49.709,31.541
16,GTD,Zacharie Robichon,608,03:04.6,45:20.1,Green,Track,95.326,55.932,33.361
66,GTD,Mario Farnbacher,560,01:47.1,45:36.6,Green,Track,25.231,50.065,31.814
70,GTD,Frederik Schandorff,605,01:47.1,45:53.1,Green,Track,25.67,50.139,31.258
98,GTD,Paul Dalla Lana,568,01:49.0,45:57.6,Green,Track,26.096,50.936,31.951
44,GTD,Spencer Pumpelly,608,01:47.4,45:59.5,Green,Track,25.649,50.094,31.661
12,GTD,Townsend Bell,533,01:47.3,46:08.0,Green,Track,25.625,49.953,31.745
21,GTD,Nicklas Nielsen,608,01:46.3,46:11.2,Green,Track,25.111,49.495,31.691
27,GTD,Tom Gamble,589,01:50.2,46:16.4,Green,Track,28.294,50.192,31.688
57,GTD,Mikael Grenier,600,01:51.6,46:18.7,Green,Track,29.471,50.161,31.925
47,GTD,Alessio Rovera,552,01:47.4,46:21.4,Green,Track,25.926,50.069,31.363
64,GTD,Owen Trinkler,598,01:47.5,46:21.9,Green,Track,26.023,49.765,31.695
19,GTD,John Megrue,605,02:10.8,46:37.0,Green,Track,45.422,52.241,33.172
32,GTD,Stevan McAleer,607,01:47.5,46:39.5,Green,Track,25.624,50.177,31.73
99,GTD,Stefan Wilson,573,01:47.4,46:43.5,Green,Track,25.72,49.844,31.875
71,GTD,Franck Perera,594,01:46.8,46:54.5,Green,Track,25.347,49.811,31.621
16,GTD,Zacharie Robichon,609,01:48.1,47:08.2,Green,Track,26.007,50.125,31.97
66,GTD,Mario Farnbacher,561,01:47.0,47:23.6,Green,Track,25.2,49.981,31.813
70,GTD,Frederik Schandorff,606,01:46.9,47:40.0,Green,Track,25.676,49.911,31.32
98,GTD,Paul Dalla Lana,569,01:48.4,47:46.0,Green,Track,25.954,50.618,31.837
44,GTD,Spencer Pumpelly,609,01:47.4,47:46.8,Green,Track,25.615,50.037,31.733
12,GTD,Townsend Bell,534,01:46.8,47:54.8,Green,Track,25.219,49.716,31.893
21,GTD,Nicklas Nielsen,609,01:45.8,47:57.0,Green,Track,25.146,49.272,31.381
27,GTD,Tom Gamble,590,01:47.3,48:03.7,Green,Track,25.6,50.056,31.662
57,GTD,Mikael Grenier,601,01:47.3,48:06.0,Green,Track,25.305,49.735,32.275
47,GTD,Alessio Rovera,553,01:46.3,48:07.7,Green,Track,25.331,49.667,31.311
64,GTD,Owen Trinkler,599,01:46.6,48:08.5,Green,Track,25.455,49.621,31.495
32,GTD,Stevan McAleer,608,01:47.4,48:27.0,Green,Track,25.408,50.306,31.714
19,GTD,John Megrue,606,01:51.8,48:28.8,Green,Track,26.961,51.868,32.985
99,GTD,Stefan Wilson,574,01:47.0,48:30.5,Green,Track,25.385,49.923,31.713
71,GTD,Franck Perera,595,01:46.7,48:41.2,Green,Track,25.177,49.928,31.61
16,GTD,Zacharie Robichon,610,01:46.9,48:55.1,Green,Track,25.471,49.605,31.781
66,GTD,Mario Farnbacher,562,01:47.1,49:10.6,Green,Track,25.11,49.864,32.083
70,GTD,Frederik Schandorff,607,01:46.7,49:26.7,Green,Track,25.735,49.719,31.22
98,GTD,Paul Dalla Lana,570,01:48.1,49:34.0,Green,Track,25.762,50.347,31.973
12,GTD,Townsend Bell,535,01:46.7,49:41.5,Green,Track,25.279,49.649,31.763
21,GTD,Nicklas Nielsen,610,01:46.0,49:43.0,Green,Track,24.977,49.475,31.575
44,GTD,Spencer Pumpelly,610,02:00.9,49:47.7,Green,Pit,25.862,50.105,44.912
27,GTD,Tom Gamble,591,01:47.0,49:50.8,Green,Track,25.286,50.061,31.675
